customer_id,tenure_months,monthly_charges,contract_type,support_tickets_last_90d,payment_method,on_promo,churned
CUST_00443,8.3,45.62,month-to-month,1,credit_card,0,1
CUST_00444,30.2,101.0,two-year,4,paypal,1,1
CUST_00445,53.0,60.01,two-year,3,credit_card,1,1
CUST_00446,72.0,75.64,month-to-month,0,direct_debit,1,1
CUST_00447,25.2,44.18,two-year,2,credit_card,0,0
CUST_00448,8.5,44.4,month-to-month,1,direct_debit,0,1
CUST_00449,1.6,81.64,one-year,1,direct_debit,1,1
CUST_00450,27.0,33.01,month-to-month,3,credit_card,0,0
CUST_00451,14.7,51.7,month-to-month,2,direct_debit,0,0
CUST_00452,9.9,60.68,one-year,1,direct_debit,0,1
CUST_00453,42.6,62.23,one-year,1,credit_card,0,0
CUST_00454,2.1,56.42,month-to-month,1,credit_card,0,0
CUST_00455,12.2,67.92,month-to-month,1,credit_card,1,1
CUST_00456,0.2,73.86,month-to-month,1,paypal,0,0
CUST_00457,11.4,74.69,month-to-month,2,direct_debit,0,1
CUST_00458,1.0,40.28,month-to-month,2,paypal,0,0
CUST_00459,2.3,54.32,month-to-month,0,credit_card,0,0
CUST_00460,2.3,83.9,month-to-month,1,credit_card,0,1
CUST_00461,18.9,77.89,month-to-month,0,credit_card,0,1
CUST_00462,24.7,32.54,month-to-month,0,credit_card,0,0
CUST_00463,15.8,67.03,month-to-month,4,direct_debit,1,0
CUST_00464,58.9,20.44,month-to-month,1,paypal,0,0
CUST_00465,8.5,60.94,two-year,0,credit_card,0,1
CUST_00466,6.1,97.96,month-to-month,0,paypal,0,0
CUST_00467,36.5,41.04,two-year,0,credit_card,0,0
CUST_00468,4.6,43.31,one-year,0,paypal,0,0
CUST_00469,59.5,75.28,one-year,1,credit_card,0,0
CUST_00470,0.2,29.14,one-year,4,paypal,1,1
CUST_00471,63.0,47.34,one-year,1,credit_card,0,1
CUST_00472,0.8,71.93,month-to-month,0,paypal,0,0
CUST_00473,39.9,47.31,month-to-month,2,credit_card,0,0
CUST_00474,13.5,55.28,one-year,0,credit_card,1,1
CUST_00475,72.0,74.88,month-to-month,1,direct_debit,0,1
CUST_00476,1.4,68.43,one-year,1,credit_card,0,0
CUST_00477,14.5,65.34,month-to-month,1,direct_debit,1,0
CUST_00478,62.7,53.22,one-year,1,paypal,0,0
CUST_00479,13.3,67.4,month-to-month,2,direct_debit,0,1
CUST_00480,17.9,57.53,month-to-month,6,direct_debit,0,0
CUST_00481,21.4,69.16,month-to-month,6,credit_card,1,0
CUST_00482,10.9,50.06,one-year,6,direct_debit,1,0
CUST_00483,17.8,56.35,two-year,0,direct_debit,1,0
CUST_00484,15.8,40.2,month-to-month,2,paypal,1,1
CUST_00485,41.7,59.3,one-year,0,credit_card,0,0
CUST_00486,0.8,43.78,month-to-month,4,direct_debit,0,0
CUST_00487,5.9,37.72,month-to-month,1,credit_card,0,1
CUST_00488,54.1,65.17,month-to-month,1,credit_card,1,0
CUST_00489,39.8,64.25,month-to-month,3,credit_card,0,0
CUST_00490,10.9,75.66,month-to-month,0,credit_card,1,0
CUST_00491,17.4,51.38,month-to-month,1,credit_card,0,1
CUST_00492,5.8,68.16,one-year,0,credit_card,1,1
CUST_00493,3.8,71.02,one-year,1,paypal,0,1
CUST_00494,11.2,68.9,month-to-month,2,credit_card,1,1
CUST_00495,7.8,43.49,month-to-month,0,paypal,0,1
CUST_00496,15.8,62.99,month-to-month,3,credit_card,0,1
CUST_00497,1.5,67.28,month-to-month,2,credit_card,0,1
CUST_00498,66.0,60.14,month-to-month,5,direct_debit,0,0
CUST_00499,72.0,18.27,month-to-month,3,direct_debit,0,1
CUST_00500,21.6,63.21,two-year,3,direct_debit,1,1
CUST_00501,13.8,104.25,one-year,1,direct_debit,0,1
CUST_00502,6.7,52.8,month-to-month,2,credit_card,0,1
CUST_00503,30.3,45.44,month-to-month,4,direct_debit,0,0
CUST_00504,20.8,67.47,month-to-month,2,direct_debit,0,1
CUST_00505,3.2,66.25,one-year,1,credit_card,1,0
CUST_00506,43.5,83.85,month-to-month,2,paypal,1,1
CUST_00507,31.1,34.84,month-to-month,5,direct_debit,1,1
CUST_00508,53.9,74.63,one-year,3,credit_card,0,1
CUST_00509,23.3,71.81,month-to-month,1,paypal,0,1
CUST_00510,17.1,57.16,month-to-month,4,paypal,0,1
CUST_00511,9.8,66.77,month-to-month,0,direct_debit,0,1
CUST_00512,48.6,80.59,month-to-month,2,credit_card,1,0
CUST_00513,36.2,77.45,month-to-month,2,paypal,0,1
CUST_00514,0.8,37.14,month-to-month,2,credit_card,0,1
CUST_00515,0.5,76.4,month-to-month,3,credit_card,1,1
CUST_00516,8.5,58.71,month-to-month,2,credit_card,0,0
CUST_00517,29.9,61.46,one-year,0,direct_debit,0,1
CUST_00518,72.0,61.46,month-to-month,1,paypal,1,1
CUST_00519,2.9,57.0,month-to-month,1,direct_debit,0,0
CUST_00520,16.2,83.83,one-year,1,paypal,1,1
CUST_00521,8.6,58.33,one-year,2,credit_card,0,1
CUST_00522,63.1,37.61,one-year,2,credit_card,0,1
CUST_00523,33.2,52.13,month-to-month,0,direct_debit,0,0
CUST_00524,32.8,63.57,month-to-month,3,paypal,0,1
CUST_00525,11.4,84.58,one-year,1,direct_debit,0,1
CUST_00526,9.6,72.06,one-year,2,credit_card,0,0
CUST_00527,5.7,42.99,month-to-month,1,credit_card,0,1
CUST_00528,1.0,109.7,two-year,2,credit_card,0,0
CUST_00529,36.0,65.3,month-to-month,4,credit_card,0,1
CUST_00530,30.2,85.51,two-year,1,credit_card,0,1
CUST_00531,72.0,56.97,two-year,1,paypal,1,0
CUST_00532,72.0,70.67,one-year,3,direct_debit,1,0
CUST_00533,14.6,76.79,two-year,3,direct_debit,0,1
CUST_00534,26.4,84.36,one-year,1,credit_card,0,0
CUST_00535,52.1,81.15,month-to-month,2,credit_card,0,1
CUST_00536,34.1,77.44,month-to-month,2,direct_debit,0,1
CUST_00537,5.1,53.7,month-to-month,2,paypal,0,1
CUST_00538,10.8,48.57,month-to-month,1,direct_debit,0,1
CUST_00539,2.5,66.65,one-year,2,paypal,0,1
CUST_00540,55.4,78.66,month-to-month,1,paypal,0,1
CUST_00541,16.8,55.55,month-to-month,1,credit_card,1,0
CUST_00542,4.7,81.3,month-to-month,2,credit_card,0,1
CUST_00543,20.0,89.05,two-year,2,direct_debit,0,0
CUST_00544,17.3,41.67,month-to-month,0,credit_card,1,1
CUST_00545,8.0,43.26,month-to-month,3,credit_card,1,1
CUST_00546,2.2,57.19,month-to-month,3,credit_card,0,0
CUST_00547,20.0,66.15,one-year,1,credit_card,1,0
CUST_00548,13.2,49.51,month-to-month,3,paypal,0,1
CUST_00549,26.6,87.04,one-year,4,credit_card,0,1
CUST_00550,13.2,68.48,month-to-month,3,credit_card,0,0
CUST_00551,34.4,60.79,month-to-month,3,direct_debit,1,1
CUST_00552,14.4,31.28,two-year,1,direct_debit,0,0
CUST_00553,14.8,33.68,month-to-month,0,direct_debit,0,0
CUST_00554,37.7,65.62,month-to-month,2,paypal,0,0
CUST_00555,9.3,17.35,month-to-month,2,direct_debit,0,0
CUST_00556,2.6,80.25,month-to-month,1,direct_debit,0,0
CUST_00557,0.5,56.84,month-to-month,4,credit_card,0,1
CUST_00558,25.3,124.86,month-to-month,5,direct_debit,0,1
CUST_00559,17.4,106.16,month-to-month,1,direct_debit,0,1
CUST_00560,21.9,56.37,month-to-month,3,paypal,0,1
CUST_00561,4.3,57.87,one-year,3,paypal,1,0
CUST_00562,2.6,79.91,one-year,5,direct_debit,0,1
CUST_00563,0.3,94.06,month-to-month,2,direct_debit,0,0
CUST_00564,7.8,27.24,month-to-month,2,credit_card,1,0
CUST_00565,16.0,24.27,month-to-month,3,credit_card,0,0
CUST_00566,9.0,47.56,month-to-month,2,credit_card,0,1
CUST_00567,10.4,71.65,month-to-month,2,credit_card,0,0
CUST_00568,42.2,69.94,month-to-month,2,credit_card,0,1
CUST_00569,7.7,81.4,month-to-month,1,credit_card,0,0
CUST_00570,13.0,36.01,month-to-month,4,direct_debit,0,1
CUST_00571,27.6,13.68,month-to-month,2,direct_debit,0,0
CUST_00572,9.1,77.16,two-year,4,direct_debit,0,1
CUST_00573,17.5,43.44,month-to-month,2,direct_debit,0,1
CUST_00574,35.7,19.63,one-year,4,credit_card,1,1
CUST_00575,53.8,62.9,one-year,4,paypal,1,0
CUST_00576,2.9,75.86,month-to-month,0,credit_card,0,0
CUST_00577,47.0,57.56,month-to-month,1,paypal,0,1
CUST_00578,12.2,50.84,month-to-month,2,credit_card,0,1
CUST_00579,5.4,56.81,month-to-month,2,direct_debit,0,1
CUST_00580,11.1,52.59,month-to-month,1,credit_card,1,1
CUST_00581,70.4,33.04,one-year,0,credit_card,0,0
CUST_00582,12.2,45.71,month-to-month,1,credit_card,0,1
CUST_00583,7.2,70.43,month-to-month,3,direct_debit,0,0
CUST_00584,18.1,66.43,one-year,1,credit_card,0,1
CUST_00585,4.9,63.36,one-year,1,direct_debit,0,0
CUST_00586,1.4,40.1,month-to-month,3,credit_card,0,1
CUST_00587,2.5,56.37,one-year,1,credit_card,0,0
CUST_00588,2.5,16.46,month-to-month,2,paypal,1,1
CUST_00589,3.0,63.57,month-to-month,1,paypal,0,1
CUST_00590,2.7,88.58,month-to-month,1,direct_debit,1,1
CUST_00591,18.4,30.52,month-to-month,2,credit_card,1,1
CUST_00592,3.6,48.28,two-year,3,credit_card,0,1
CUST_00593,7.6,66.58,month-to-month,2,paypal,0,1
CUST_00594,40.9,85.06,month-to-month,0,credit_card,0,1
CUST_00595,11.6,51.04,month-to-month,1,paypal,0,1
CUST_00596,19.8,46.15,month-to-month,2,credit_card,0,1
CUST_00597,3.4,20.62,month-to-month,0,paypal,0,1
CUST_00598,3.8,62.07,month-to-month,2,credit_card,0,1
CUST_00599,0.8,100.84,one-year,2,credit_card,1,1
CUST_00600,3.3,65.55,month-to-month,1,direct_debit,1,0
CUST_00601,5.9,59.55,month-to-month,7,paypal,0,0
CUST_00602,3.5,66.44,month-to-month,0,paypal,0,0
CUST_00603,1.7,59.78,month-to-month,2,direct_debit,1,1
CUST_00604,2.3,43.74,month-to-month,0,direct_debit,0,1
CUST_00605,11.1,76.47,one-year,4,direct_debit,0,1
CUST_00606,4.2,64.52,two-year,2,direct_debit,0,1
CUST_00607,8.2,60.35,month-to-month,2,paypal,1,1
CUST_00608,12.6,40.49,month-to-month,0,direct_debit,0,1
CUST_00609,21.1,86.07,one-year,2,direct_debit,0,0
CUST_00610,0.7,73.29,month-to-month,2,direct_debit,0,0
CUST_00611,28.9,48.94,month-to-month,4,direct_debit,1,0
CUST_00612,17.8,80.04,month-to-month,2,paypal,1,1
CUST_00613,1.5,50.05,one-year,2,credit_card,0,1
CUST_00614,37.2,44.36,month-to-month,2,credit_card,1,1
CUST_00615,45.7,44.81,one-year,0,direct_debit,0,1
CUST_00616,1.1,24.58,one-year,4,credit_card,0,0
CUST_00617,5.8,69.43,month-to-month,2,direct_debit,1,1
CUST_00618,29.5,23.38,one-year,6,paypal,0,1
CUST_00619,24.8,35.43,one-year,3,direct_debit,0,1
CUST_00620,3.7,18.49,month-to-month,2,paypal,0,1
CUST_00621,4.2,58.28,month-to-month,2,credit_card,1,1
CUST_00622,8.3,56.99,month-to-month,2,paypal,1,1
CUST_00623,11.9,53.47,month-to-month,5,direct_debit,1,1
CUST_00624,17.3,39.15,month-to-month,0,credit_card,0,0
CUST_00625,8.3,36.56,month-to-month,1,direct_debit,1,1
CUST_00626,11.2,69.29,month-to-month,3,paypal,0,1
CUST_00627,24.8,48.99,two-year,2,credit_card,0,1
CUST_00628,0.7,66.33,month-to-month,2,direct_debit,1,0
CUST_00629,5.2,42.3,month-to-month,1,paypal,0,1
CUST_00630,22.5,63.62,month-to-month,2,credit_card,0,0
CUST_00631,40.6,86.07,month-to-month,1,direct_debit,0,1
CUST_00632,12.9,71.72,month-to-month,1,direct_debit,0,1
CUST_00633,13.7,51.75,month-to-month,4,credit_card,0,1
CUST_00634,2.0,65.14,month-to-month,3,direct_debit,0,0
CUST_00635,10.7,55.19,one-year,2,credit_card,0,1
CUST_00636,13.7,60.16,one-year,1,direct_debit,0,1
CUST_00637,5.0,53.49,month-to-month,1,credit_card,1,1
CUST_00638,5.6,56.71,one-year,1,credit_card,0,0
CUST_00639,8.5,64.24,one-year,4,direct_debit,0,1
CUST_00640,0.4,40.13,month-to-month,4,credit_card,0,0
CUST_00641,7.0,39.68,two-year,3,credit_card,1,0
CUST_00642,4.3,32.23,one-year,2,paypal,0,0
CUST_00643,7.1,27.99,month-to-month,1,paypal,0,1
CUST_00644,2.3,35.65,month-to-month,2,paypal,1,1
CUST_00645,39.8,63.19,month-to-month,2,direct_debit,0,1
CUST_00646,16.2,42.14,month-to-month,1,paypal,1,1
CUST_00647,20.5,70.27,one-year,1,paypal,0,0
CUST_00648,28.0,60.69,month-to-month,3,credit_card,0,1
CUST_00649,12.4,20.63,one-year,2,credit_card,0,0
CUST_00650,1.6,73.1,one-year,1,credit_card,0,0
CUST_00651,13.9,76.22,one-year,2,direct_debit,1,1
CUST_00652,15.9,40.12,one-year,2,paypal,1,0
CUST_00653,24.6,68.4,month-to-month,4,direct_debit,1,1
CUST_00654,10.2,42.87,month-to-month,1,direct_debit,1,1
CUST_00655,2.5,61.95,one-year,0,credit_card,1,1
CUST_00656,6.0,34.71,month-to-month,1,credit_card,0,0
CUST_00657,8.1,24.14,month-to-month,0,direct_debit,1,1
CUST_00658,18.7,52.34,two-year,1,paypal,0,0
CUST_00659,15.2,57.53,one-year,0,credit_card,0,0
CUST_00660,7.9,52.05,month-to-month,0,paypal,0,0
CUST_00661,72.0,36.32,one-year,1,credit_card,1,0
CUST_00662,16.8,52.0,one-year,3,direct_debit,0,1
CUST_00663,4.9,65.39,month-to-month,0,direct_debit,1,0
CUST_00664,1.9,59.1,month-to-month,1,paypal,0,1
CUST_00665,3.0,63.65,two-year,3,credit_card,1,0
CUST_00666,5.1,46.6,month-to-month,3,credit_card,1,1
CUST_00667,3.2,83.43,month-to-month,5,credit_card,0,1
CUST_00668,3.7,36.48,month-to-month,2,paypal,1,0
CUST_00669,6.0,69.75,one-year,1,credit_card,0,1
CUST_00670,3.4,83.64,month-to-month,2,credit_card,0,1
CUST_00671,40.9,69.62,month-to-month,0,direct_debit,1,1
CUST_00672,1.5,55.95,month-to-month,5,direct_debit,0,1
CUST_00673,13.4,49.43,two-year,1,paypal,0,1
CUST_00674,9.5,80.72,month-to-month,1,paypal,0,1
CUST_00675,72.0,31.54,month-to-month,1,direct_debit,0,0
CUST_00676,2.1,40.6,two-year,2,paypal,0,1
CUST_00677,9.1,52.05,month-to-month,1,direct_debit,0,1
CUST_00678,62.8,84.75,two-year,2,credit_card,1,0
CUST_00679,36.1,67.6,two-year,4,paypal,0,1
CUST_00680,30.6,40.64,two-year,3,direct_debit,0,0
CUST_00681,5.4,53.79,month-to-month,2,credit_card,1,1
CUST_00682,3.4,47.71,one-year,1,direct_debit,1,1
CUST_00683,19.9,45.8,one-year,3,credit_card,1,1
CUST_00684,47.7,79.58,two-year,0,credit_card,0,0
CUST_00685,14.6,32.57,month-to-month,0,direct_debit,0,1
CUST_00686,15.3,92.18,one-year,2,paypal,0,1
CUST_00687,5.9,76.56,month-to-month,2,direct_debit,0,1
CUST_00688,26.4,81.82,month-to-month,2,credit_card,1,0
CUST_00689,3.7,50.74,month-to-month,4,paypal,0,0
CUST_00690,7.0,57.0,one-year,3,credit_card,0,1
CUST_00691,10.0,31.34,month-to-month,3,credit_card,0,0
CUST_00692,12.8,49.51,month-to-month,0,credit_card,0,1
CUST_00693,5.0,69.87,two-year,2,credit_card,0,1
CUST_00694,2.2,85.92,month-to-month,2,credit_card,1,1
CUST_00695,17.0,37.86,one-year,1,direct_debit,0,0
CUST_00696,6.1,52.69,month-to-month,1,paypal,0,1
CUST_00697,15.7,56.97,month-to-month,1,paypal,0,0
CUST_00698,3.0,32.08,one-year,0,paypal,0,1
CUST_00699,11.8,71.83,two-year,2,direct_debit,0,0
CUST_00700,13.7,45.52,month-to-month,4,direct_debit,0,1
CUST_00701,1.0,56.09,one-year,2,paypal,0,1
CUST_00702,7.4,50.96,month-to-month,0,direct_debit,1,1
CUST_00703,2.6,44.21,month-to-month,1,direct_debit,0,1
CUST_00704,1.2,59.86,month-to-month,3,direct_debit,0,1
CUST_00705,72.0,55.69,month-to-month,3,credit_card,0,1
CUST_00706,7.0,52.56,month-to-month,4,direct_debit,0,0
CUST_00707,29.9,45.43,month-to-month,3,direct_debit,0,1
CUST_00708,5.3,66.39,month-to-month,0,direct_debit,0,1
CUST_00709,20.6,93.07,month-to-month,3,credit_card,0,1
CUST_00710,25.7,62.8,month-to-month,1,direct_debit,0,1
CUST_00711,16.3,79.92,month-to-month,3,paypal,0,1
CUST_00712,11.5,32.2,two-year,3,paypal,0,0
CUST_00713,9.6,63.16,one-year,1,credit_card,0,1
CUST_00714,7.7,38.05,month-to-month,1,credit_card,1,0
CUST_00715,47.7,30.46,two-year,0,direct_debit,0,1
CUST_00716,32.0,45.21,one-year,0,credit_card,0,0
CUST_00717,60.4,83.84,month-to-month,1,credit_card,1,1
CUST_00718,2.4,79.0,month-to-month,1,credit_card,0,1
CUST_00719,23.6,64.86,one-year,1,paypal,0,1
CUST_00720,50.2,29.35,month-to-month,3,direct_debit,1,0
CUST_00721,3.6,56.07,one-year,0,direct_debit,0,0
CUST_00722,1.2,66.03,one-year,2,direct_debit,1,1
CUST_00723,24.3,63.51,one-year,1,direct_debit,0,1
CUST_00724,15.4,23.12,two-year,2,credit_card,0,0
CUST_00725,33.2,42.19,month-to-month,1,direct_debit,0,1
CUST_00726,2.7,58.72,month-to-month,1,credit_card,0,1
CUST_00727,28.5,70.73,one-year,1,direct_debit,0,0
CUST_00728,4.1,16.08,month-to-month,2,credit_card,0,0
CUST_00729,3.2,56.76,one-year,2,direct_debit,0,0
CUST_00730,3.2,62.86,two-year,2,direct_debit,0,0
CUST_00731,30.3,76.99,one-year,2,credit_card,0,1
CUST_00732,19.7,73.86,month-to-month,1,credit_card,1,1
CUST_00733,13.3,71.65,month-to-month,1,credit_card,1,0
CUST_00734,8.0,44.0,month-to-month,2,direct_debit,1,0
CUST_00735,37.7,21.84,month-to-month,2,credit_card,0,0
CUST_00736,9.0,52.14,one-year,3,credit_card,0,0
CUST_00737,30.5,80.03,one-year,2,direct_debit,0,1
CUST_00738,10.4,87.87,one-year,1,direct_debit,0,1
CUST_00739,8.5,74.21,month-to-month,2,credit_card,0,1
CUST_00740,11.2,68.59,month-to-month,2,direct_debit,0,0
CUST_00741,6.5,67.59,one-year,2,paypal,0,1
CUST_00742,24.8,48.88,month-to-month,2,paypal,0,0
CUST_00743,12.6,57.4,month-to-month,2,credit_card,0,1
CUST_00744,4.8,93.38,one-year,1,paypal,0,1
CUST_00745,41.4,41.15,one-year,0,direct_debit,0,1
CUST_00746,8.7,92.3,month-to-month,1,paypal,0,0
CUST_00747,14.1,53.56,two-year,5,direct_debit,0,1
CUST_00748,42.7,86.51,month-to-month,4,direct_debit,1,0
CUST_00749,17.6,31.86,two-year,3,direct_debit,0,1
CUST_00750,2.2,71.72,month-to-month,2,direct_debit,1,1
CUST_00751,50.6,45.26,month-to-month,1,direct_debit,0,1
CUST_00752,17.8,31.69,two-year,1,credit_card,0,0
CUST_00753,7.3,64.37,month-to-month,2,credit_card,0,1
CUST_00754,2.7,80.19,one-year,1,credit_card,1,0
CUST_00755,28.4,43.1,one-year,0,paypal,0,1
CUST_00756,17.4,30.02,two-year,1,direct_debit,0,1
CUST_00757,13.7,58.16,two-year,1,direct_debit,0,1
CUST_00758,40.4,58.25,month-to-month,0,direct_debit,0,1
CUST_00759,28.0,70.97,one-year,3,credit_card,0,1
CUST_00760,3.0,78.99,month-to-month,1,credit_card,0,1
CUST_00761,6.7,58.81,month-to-month,1,direct_debit,0,0
CUST_00762,5.1,97.11,one-year,0,paypal,0,1
CUST_00763,24.5,64.48,month-to-month,1,credit_card,1,1
CUST_00764,0.6,53.07,month-to-month,1,credit_card,0,1
CUST_00765,15.2,27.77,month-to-month,2,credit_card,0,1
CUST_00766,25.9,54.75,one-year,1,credit_card,1,1
CUST_00767,37.7,53.27,two-year,1,credit_card,0,0
CUST_00768,7.5,79.21,month-to-month,1,direct_debit,0,0
CUST_00769,31.0,69.25,month-to-month,1,credit_card,0,0
CUST_00770,2.1,36.41,two-year,2,credit_card,0,1
CUST_00771,33.7,63.45,month-to-month,3,direct_debit,0,1
CUST_00772,2.5,73.43,month-to-month,1,paypal,1,1
CUST_00773,9.1,90.56,month-to-month,3,credit_card,0,1
CUST_00774,28.7,77.75,month-to-month,0,direct_debit,0,1
CUST_00775,2.9,75.22,month-to-month,3,credit_card,1,1
CUST_00776,4.7,61.2,one-year,3,paypal,1,0
CUST_00777,23.1,67.77,month-to-month,1,direct_debit,0,0
CUST_00778,22.9,84.99,two-year,4,paypal,1,1
CUST_00779,18.4,33.34,one-year,0,credit_card,0,0
CUST_00780,21.3,53.01,one-year,0,direct_debit,1,0
CUST_00781,14.1,44.55,month-to-month,3,direct_debit,1,1
CUST_00782,5.2,67.58,month-to-month,3,credit_card,0,0
CUST_00783,7.6,84.6,month-to-month,2,credit_card,0,1
CUST_00784,3.6,48.06,two-year,1,direct_debit,0,0
CUST_00785,43.0,12.19,month-to-month,4,direct_debit,0,1
CUST_00786,15.8,51.76,month-to-month,1,credit_card,0,1
CUST_00787,9.2,78.27,month-to-month,2,direct_debit,1,1
CUST_00788,11.2,70.75,month-to-month,0,credit_card,0,0
CUST_00789,53.0,68.56,month-to-month,1,credit_card,0,1
CUST_00790,3.0,54.4,month-to-month,4,direct_debit,1,1
CUST_00791,15.9,34.42,month-to-month,4,credit_card,0,1
CUST_00792,12.7,70.31,month-to-month,2,credit_card,0,1
CUST_00793,17.0,43.31,month-to-month,1,credit_card,0,0
CUST_00794,0.3,103.68,one-year,1,direct_debit,0,0
CUST_00795,37.0,71.41,month-to-month,0,direct_debit,0,0
CUST_00796,48.4,48.39,month-to-month,3,paypal,1,0
CUST_00797,15.0,47.77,month-to-month,2,credit_card,0,0
CUST_00798,21.5,58.14,month-to-month,5,direct_debit,0,0
CUST_00799,46.0,55.21,two-year,6,credit_card,0,0
CUST_00800,22.1,82.34,month-to-month,3,direct_debit,0,1
CUST_00801,3.0,63.73,one-year,2,direct_debit,0,1
CUST_00802,15.5,45.37,two-year,3,credit_card,0,0
CUST_00803,16.8,97.81,one-year,1,direct_debit,1,0
CUST_00804,9.9,60.99,month-to-month,1,credit_card,0,0
CUST_00805,24.0,75.38,month-to-month,3,credit_card,0,1
CUST_00806,49.0,47.84,one-year,2,credit_card,0,0
CUST_00807,46.8,67.26,month-to-month,0,direct_debit,1,0
CUST_00808,10.8,66.22,one-year,1,direct_debit,0,1
CUST_00809,2.2,22.21,one-year,0,credit_card,0,1
CUST_00810,72.0,100.31,one-year,2,credit_card,0,1
CUST_00811,32.9,85.81,month-to-month,2,credit_card,0,0
CUST_00812,2.4,52.06,one-year,2,credit_card,0,0
CUST_00813,45.7,37.95,one-year,1,direct_debit,1,0
CUST_00814,36.7,66.95,one-year,2,direct_debit,1,1
CUST_00815,13.2,61.73,month-to-month,5,credit_card,0,0
CUST_00816,16.1,67.11,month-to-month,1,credit_card,0,1
CUST_00817,9.2,63.83,month-to-month,0,paypal,0,1
CUST_00818,1.0,70.12,month-to-month,2,credit_card,0,1
CUST_00819,7.3,88.95,month-to-month,0,credit_card,0,0
CUST_00820,29.2,71.36,two-year,3,direct_debit,0,1
CUST_00821,0.1,39.01,month-to-month,1,direct_debit,0,1
CUST_00822,7.3,87.25,one-year,0,direct_debit,0,1
CUST_00823,9.1,92.81,month-to-month,3,paypal,0,1
CUST_00824,13.9,123.04,month-to-month,4,credit_card,0,0
CUST_00825,45.4,37.53,month-to-month,1,direct_debit,0,1
CUST_00826,7.7,64.86,month-to-month,0,credit_card,0,0
CUST_00827,7.7,18.36,two-year,0,direct_debit,0,0
CUST_00828,24.1,71.06,month-to-month,1,paypal,0,1
CUST_00829,10.8,49.04,one-year,2,direct_debit,1,0
CUST_00830,4.6,98.47,month-to-month,1,direct_debit,0,1
CUST_00831,10.8,44.51,two-year,3,paypal,0,0
CUST_00832,2.7,26.22,month-to-month,4,credit_card,0,1
CUST_00833,3.5,50.57,month-to-month,2,direct_debit,0,0
CUST_00834,12.4,20.49,month-to-month,3,paypal,0,0
CUST_00835,9.8,75.02,month-to-month,1,direct_debit,0,1
CUST_00836,44.3,18.7,month-to-month,1,credit_card,0,1
CUST_00837,8.1,60.57,two-year,4,credit_card,0,1
CUST_00838,15.6,18.44,one-year,2,credit_card,0,1
CUST_00839,18.0,53.59,one-year,2,credit_card,0,0
CUST_00840,0.2,92.87,month-to-month,2,direct_debit,0,0
CUST_00841,19.6,67.21,month-to-month,2,credit_card,0,1
CUST_00842,3.5,42.73,month-to-month,1,credit_card,1,1
CUST_00843,58.4,59.38,two-year,3,credit_card,0,1
CUST_00844,2.9,60.36,one-year,2,direct_debit,1,1
CUST_00845,9.6,69.45,two-year,2,direct_debit,0,1
CUST_00846,1.6,32.66,one-year,2,direct_debit,0,0
CUST_00847,72.0,71.85,month-to-month,4,credit_card,0,0
CUST_00848,12.6,10.0,month-to-month,2,credit_card,0,1
CUST_00849,16.3,47.4,month-to-month,4,credit_card,1,1
CUST_00850,1.2,50.23,month-to-month,1,credit_card,0,1
CUST_00851,25.0,72.67,month-to-month,1,credit_card,0,0
CUST_00852,4.2,60.45,month-to-month,1,direct_debit,0,0
CUST_00853,41.1,31.89,one-year,2,credit_card,0,0
CUST_00854,4.1,40.3,two-year,1,paypal,0,1
